Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-04,59.27285751087751,59.68034046245755,58.541973981462164,59.15643310546875,19632200,0.0,0.0
2015-02-05,59.75794007389155,59.85496120446499,59.311645834073495,59.7385368347168,12809000,0.0,0.0
2015-02-06,60.01874336488246,60.13604404133124,59.27584073798766,59.627742767333984,12331200,0.69,0.0
2015-02-09,59.56259413697944,60.14257960243679,59.458324629019394,59.6668586730957,11360700,0.0,0.0
2015-02-10,59.784164792037124,59.784164792037124,58.845763994722674,59.308448791503906,12952900,0.0,0.0
2015-02-11,58.66326749473296,59.19112300225411,58.51338634176239,59.041236877441406,12240600,0.0,0.0
2015-02-12,59.60169573729657,60.3837021710995,59.31495954771777,60.19471740722656,14843000,0.0,0.0
2015-02-13,60.40974465441534,60.8984966499101,60.13604473018045,60.84636688232422,12061000,0.0,0.0
2015-02-17,60.44234506508148,60.650879102550874,60.14257769695946,60.637847900390625,11758700,0.0,0.0
2015-02-18,59.94708218408027,59.94708218408027,58.90441186937297,59.308448791503906,19177900,0.0,0.0
2015-02-19,58.41565219013897,58.92395359253055,57.72488412759077,58.28532028198242,19350600,0.0,0.0
2015-02-20,58.25923671941632,58.61113873987996,57.90081661380274,58.59810256958008,15959900,0.0,0.0
2015-02-23,58.168029092106465,58.35701387014161,57.82915812051089,58.00511169433594,12771800,0.0,0.0
2015-02-24,58.21361472779843,58.50686389870071,58.08327789596494,58.27226257324219,9990700,0.0,0.0
2015-02-25,58.37004192585815,58.45475717826528,58.050725235568365,58.389591217041016,9925700,0.0,0.0
2015-02-26,58.083302583470314,58.11588804823913,57.399052569920066,57.770503997802734,13984000,0.0,0.0
2015-02-27,57.92688621862823,58.181036859022214,57.56846609917908,57.69880294799805,13090600,0.0,0.0
2015-03-02,57.568483715130924,57.6857844290408,56.923332274548564,57.37298583984375,13793700,0.0,0.0
2015-03-03,57.301308742306425,57.359956620450966,56.77997106796931,57.09929275512695,13493800,0.0,0.0
2015-03-04,57.320839480400906,57.320839480400906,56.64962079795884,56.812538146972656,13467600,0.0,0.0
2015-03-05,56.74086236691263,56.819064495674866,56.382442158223604,56.52581024169922,12527600,0.0,0.0
2015-03-06,56.31076227393731,56.434576094548966,55.60043995385671,55.80245590209961,16070500,0.0,0.0
2015-03-09,56.121756658036475,56.29118708046702,55.47008741897269,55.49615478515625,14503800,0.0,0.0
2015-03-10,55.27460894135072,55.73729370772827,54.89663942340493,54.90967559814453,17195500,0.0,0.0
2015-03-11,55.34628311494066,55.34628311494066,54.74023036559076,54.75326156616211,13004700,0.0,0.0
2015-03-12,55.02044065825346,55.209425356890655,54.77932122099036,54.88359069824219,10792900,0.0,0.0
2015-03-13,54.67506304971666,54.85752968420389,53.88002559501412,54.655513763427734,16799900,0.0,0.0
2015-03-16,54.551253004410576,55.300673920427705,54.264516834702945,55.23550796508789,13516200,0.0,0.0
2015-03-17,55.092129528848915,55.294145443998225,54.753258669803174,54.792362213134766,12979700,0.0,0.0
2015-03-18,54.44047957049038,56.284705751715464,54.36879551596612,56.089202880859375,18745700,0.0,0.0
2015-03-19,55.515728651649574,55.717744614231584,54.955292460121484,55.00742721557617,12738500,0.0,0.0
2015-03-20,55.176859263562676,55.65258021972808,54.9943925861877,55.09214401245117,36083500,0.0,0.0
2015-03-23,55.404920900894815,55.90019095388175,55.398407787714945,55.6721076965332,17450700,0.0,0.0
2015-03-24,55.58740407689144,55.90020261742262,55.06606654688192,55.079097747802734,10174300,0.0,0.0
2015-03-25,55.42448558859589,55.76335149589296,55.24201397652803,55.30066680908203,11934700,0.0,0.0
2015-03-26,55.58741845062234,55.76336705368732,54.798893865330285,54.94878005981445,14400700,0.0,0.0
2015-03-27,54.76630868175284,54.772826769262444,54.30362390545119,54.4665412902832,11579300,0.0,0.0
2015-03-30,54.916185009653184,55.92627469455484,54.90315380763643,55.80245590209961,15653200,0.0,0.0
2015-03-31,55.29415532025673,55.61347197874942,55.04000461649917,55.39190673828125,13354000,0.0,0.0
2015-04-01,55.84805415515255,56.04355692385627,54.90965379216376,55.03998565673828,14522300,0.0,0.0
2015-04-02,54.79888264768452,55.35280566760241,54.642483368993204,54.93573760986328,11297400,0.0,0.0
2015-04-06,55.4896673407617,55.80898405210658,54.87057823869937,55.47663116455078,10916400,0.0,0.0
2015-04-07,55.398415615567295,56.15434951414272,55.23549826989193,55.88064956665039,11836100,0.0,0.0
2015-04-08,55.91324739312998,55.97841335144697,54.75327145897434,54.77933883666992,16257100,0.0,0.0
2015-04-09,54.74023223461942,55.21595310712652,54.61641345167034,55.163818359375,13281800,0.0,0.0
2015-04-10,55.633022124215834,56.0696394576692,55.24201648104353,55.7568359375,13372400,0.0,0.0
2015-04-13,55.99143764232635,56.20648975288413,55.54830221989365,55.613468170166016,9880500,0.0,0.0
2015-04-14,55.782905691431196,57.00804747819262,55.73728902736094,56.454124450683594,15693800,0.0,0.0
2015-04-15,56.786476961539655,57.69229712300046,56.786476961539655,57.3990478515625,15332800,0.0,0.0
2015-04-16,57.268721191466405,57.451192851142615,56.766937799928805,57.17097473144531,9570800,0.0,0.0
2015-04-17,56.78648532656092,56.92985342592733,56.147851939003196,56.649635314941406,14430100,0.0,0.0
2015-04-20,56.779947140241795,57.412067188143354,56.74736665672835,56.85163116455078,11593600,0.0,0.0
2015-04-21,56.942888790933296,57.09929307722342,56.493240140421726,56.6170539855957,10100500,0.0,0.0
2015-04-22,56.72130659963577,57.21657674821197,56.26513502505347,56.9950065612793,8663600,0.0,0.0
2015-04-23,56.92984133350131,57.594541959013824,56.89725587353251,57.047142028808594,9866100,0.0,0.0
2015-04-24,56.819061588102,56.92984420263008,56.473677571136,56.67569351196289,8405700,0.0,0.0
2015-04-27,56.96243960532067,57.086253442995094,56.53885338967,56.7017707824707,10534600,0.0,0.0
2015-04-28,56.83859859624801,57.25566656117527,56.72129792037208,57.21656799316406,9633800,0.0,0.0
2015-04-29,57.02108370132332,57.392535133418185,56.669181559573886,57.262203216552734,12534100,0.0,0.0
2015-04-30,57.78352667421837,57.78352667421837,56.838607997478945,56.93635940551758,13947700,0.0,0.0
2015-05-01,57.249152325294,57.96598762747218,57.15140092685092,57.900821685791016,12257100,0.0,0.0
2015-05-04,58.272271183931906,58.572038483681865,57.96598579866668,58.070255279541016,10343700,0.0,0.0
2015-05-05,58.63068977476084,58.708886911526996,57.68576627348341,57.74441909790039,11895000,0.0,0.0
2015-05-06,58.42216274116163,58.62417866429911,57.210057258650835,57.470726013183594,11273500,0.0,0.0
2015-05-07,57.346919113697744,57.41208507286724,56.64311482224163,57.08625030517578,9992500,0.0,0.0
2015-05-08,57.653188111666815,58.04418872676709,57.22960204037379,57.9920539855957,11390300,0.0,0.0
2015-05-11,58.169457473541826,58.19574044639571,56.934187827196304,57.01960372924805,11997800,0.73,0.0
2015-05-12,57.09190263805172,57.466426372764744,56.78308385429483,57.17731857299805,9788900,0.0,0.0
2015-05-13,57.34814076691554,57.64382048993346,56.76993032844927,56.875057220458984,8629400,0.0,0.0
2015-05-14,57.11817579229891,57.387567548752834,56.999904895743015,57.14445877075195,8791300,0.0,0.0
2015-05-15,57.03276245992444,57.5715510102455,56.90134756169626,57.394142150878906,8422200,0.0,0.0
2015-05-18,57.36786721119855,57.466427145441166,57.01962645477892,57.06562042236328,6395400,0.0,0.0
2015-05-19,56.81593927682541,57.30216193323083,56.6451023926416,57.15760803222656,9777100,0.0,0.0
2015-05-20,57.42042869922388,57.42700069778519,57.1050429498065,57.24959182739258,7276600,0.0,0.0
2015-05-21,57.348137049127324,57.453268947286645,57.1378782657735,57.30214309692383,8357400,0.0,0.0
2015-05-22,57.15760033023156,57.229877270994365,56.835642602357304,56.84878158569336,7598400,0.0,0.0
2015-05-26,56.53339735734243,56.750228185389275,55.86976588951689,56.08002471923828,11289000,0.0,0.0
2015-05-27,56.047175669065275,56.43483835617909,55.69892993365032,55.922332763671875,10778300,0.0,0.0
2015-05-28,55.922332763671875,56.22457952302316,55.731784912848376,55.922332763671875,8038900,0.0,0.0
2015-05-29,55.91574039101104,56.23113103230788,55.77118655595683,55.9814453125,14631300,0.0,0.0
2015-06-01,56.014327161855284,56.158881066283115,55.71865236677406,55.93547821044922,9077500,0.0,0.0
2015-06-02,55.928900506846134,56.23771422816864,55.790918628051244,55.942039489746094,9328300,0.0,0.0
2015-06-03,56.00116908683849,56.40197066753654,55.758055329266995,55.81718826293945,8179500,0.0,0.0
2015-06-04,55.6529138466342,55.777756702398335,55.04842056823819,55.337528228759766,12607300,0.0,0.0
2015-06-05,55.278416081754436,55.85005967367048,55.179861163291626,55.376976013183594,11388500,0.0,0.0
2015-06-08,55.31128563977627,55.98805632739538,55.14702071509328,55.75151443481445,12244700,0.0,0.0
2015-06-09,56.040600654595416,56.13258857584009,55.5149510935124,55.57408905029297,8105500,0.0,0.0
2015-06-10,56.401975087017796,56.487396015191166,55.850047610968026,55.98802947998047,10147000,0.0,0.0
2015-06-11,56.04717039146295,56.30999014843531,55.77777362371108,55.909183502197266,7759300,0.0,0.0
2015-06-12,55.57408383012969,55.63978876585186,55.10100027218562,55.20612716674805,8347300,0.0,0.0
2015-06-15,54.8841674326339,55.1798471518414,54.660769656888974,55.009010314941406,9563900,0.0,0.0
2015-06-16,55.06813855390087,55.68577590257368,54.79874684654154,55.6397819519043,9100100,0.0,0.0
2015-06-17,55.86976038248871,55.93546532036906,55.46238675985128,55.672645568847656,9090200,0.0,0.0
2015-06-18,55.71863901408518,56.4808253098234,55.6660730590783,56.16543960571289,10247800,0.0,0.0
2015-06-19,55.79748165716369,56.165438320828805,55.79748165716369,55.98802947998047,16129600,0.0,0.0
2015-06-22,56.106300081557606,56.244281949861765,55.83033634494927,55.96174621582031,9465100,0.0,0.0
2015-06-23,55.99461324506379,56.03403521221919,55.58066253806688,55.896053314208984,10223900,0.0,0.0
2015-06-24,55.77776380391244,56.07343848493494,55.62664297155504,55.6397819519043,11800100,0.0,0.0
2015-06-25,55.75150441429492,55.75150441429492,55.147010803222656,55.147010803222656,10259400,0.0,0.0
